"Id","SalePrice"
1461,115027.492848508
1462,162387.414383922
1463,179075.877493733
1464,197385.492770201
1465,205284.287783916
1466,168508.074646553
1467,174340.971579981
1468,161640.226729479
1469,195459.721020718
1470,118289.079494044
1471,191146.650352571
1472,93819.7473362619
1473,91631.022751969
1474,141670.676901747
1475,105692.923138915
1476,351523.920524787
1477,258475.395468349
1478,297236.295005759
1479,299864.967192909
1480,451610.727238033
1481,333831.896311129
1482,226138.427011073
1483,181365.718548718
1484,166834.588793228
1485,193107.82369555
1486,195881.454158976
1487,325639.002877767
1488,235984.088432974
1489,195710.416332298
1490,235853.620403273
1491,200773.13587689
1492,94035.8698052267
1493,186627.635793104
1494,305760.469167589
1495,292247.172122423
1496,229708.863361336
1497,178014.420708746
1498,168493.645476002
1499,161852.143257716
1500,160228.978086364
1501,178056.647300236
1502,141987.535098187
1503,293805.250213822
1504,242099.584795808
1505,224906.430553269
1506,196541.317144958
1507,241722.847647316
1508,198818.698021872
1509,158169.019727364
1510,145517.554883918
1511,147248.177090342
1512,176310.62750966
1513,144966.198860219
1514,152954.094027423
1515,188156.982197799
1516,154682.555767257
1517,175152.940923417
1518,129456.18800317
1519,209675.279612457
1520,129428.282721799
1521,130256.074284863
1522,177029.978900946
1523,109964.958036004
1524,123972.701528665
1525,116574.449133812
1526,114943.752841478
1527,105420.612636843
1528,136425.129215649
1529,153241.34849379
1530,187544.667276018
1531,109969.906280937
1532,98958.5379244291
1533,160793.943988629
1534,122082.548178987
1535,149311.542882204
1536,107892.421130634
1537,64232.0184318779
1538,155644.989921455
1539,193576.539438913
1540,97372.6903235055
1541,140788.606208336
1542,141858.242740135
1543,190240.219581558
1544,90826.523005868
1545,118171.093931952
1546,138349.412088082
1547,134235.507743071
1548,140034.712405825
1549,121551.956034028
1550,135119.934534228
1551,108001.290830935
1552,136457.106562872
1553,153359.09502285
1554,118683.459965053
1555,167739.914698978
1556,91011.4584899078
1557,105488.020790535
1558,96081.2344465994
1559,76638.8353000527
1560,137315.275800493
1561,127045.61773957
1562,131436.777569833
1563,120370.591232882
1564,164866.88853887
1565,148187.972512616
1566,243510.117301213
1567,75207.2386806807
1568,248189.447196719
1569,128835.699480918
1570,138249.405527334
