"Id","SalePrice"
1461,115086.789629314
1462,162107.298041696
1463,182103.299351553
1464,194675.818342752
1465,199781.695792548
1466,168549.666472454
1467,176765.636775125
1468,163508.434698114
1469,195746.675149327
1470,120915.901395115
1471,192664.541872823
1472,93419.0724620864
1473,92572.3410548777
1474,150342.722217392
1475,111484.460618786
1476,360319.980503473
1477,254679.837154263
1478,290971.693356088
1479,290099.57815317
1480,470461.549085593
1481,346095.796369695
1482,220491.773184548
1483,178276.022659315
1484,168041.67048317
1485,192653.506697478
1486,197115.095021785
1487,329847.839721358
1488,235147.087861861
1489,196930.933007915
1490,227162.216760607
1491,196547.757768956
1492,91698.3191829403
1493,192173.057006448
1494,299496.718243354
1495,297714.011279041
1496,230484.21212191
1497,181691.895376839
1498,167079.75146756
1499,162328.654914363
1500,156844.306539268
1501,173630.96711945
1502,150238.701905026
1503,286467.608412319
1504,244817.181306988
1505,225258.672499748
1506,197484.708448991
1507,241885.380822543
1508,201673.501874371
1509,159953.123074021
1510,144838.880074249
1511,145888.912829956
1512,180438.013912538
1513,143553.712794481
1514,163125.113052366
1515,188430.655793132
1516,155765.550887916
1517,170669.118582491
1518,136929.140391546
1519,211275.818294867
1520,131355.08979538
1521,130616.704964709
1522,175571.92940124
1523,110938.066517912
1524,123761.181511455
1525,117974.26501851
1526,118808.471010624
1527,102809.740780632
1528,136526.7990195
1529,148267.654947449
1530,179439.500887406
1531,107720.254874713
1532,102314.371327067
1533,156733.22848775
1534,121459.289128807
1535,153810.372297854
1536,111934.919108609
1537,67176.5616075905
1538,159031.068495075
1539,199681.575750375
1540,96100.9453426989
1541,140023.439371316
1542,142637.702000299
1543,193259.836334381
1544,86929.5802881777
1545,115594.952063851
1546,134601.408097431
1547,133336.025583936
1548,139216.2519788
1549,117239.810567814
1550,136726.986259637
1551,114573.215752625
1552,133352.934484864
1553,153385.329553423
1554,119512.062016639
1555,167035.962751636
1556,88536.3365071003
1557,107630.823159755
1558,93312.2009037644
1559,85340.4982541839
1560,139086.309765464
1561,133356.166926134
1562,131495.480395847
1563,121382.568886769
1564,162271.538121216
1565,147580.026092856
1566,239375.624757035
1567,74919.0774588002
1568,240221.396145146
1569,132510.108041651
1570,141852.243634875
1571,123174.64308674
1572,144209.348358906
1573,228698.387200067
1574,126137.869732237
1575,225867.904566562
1576,244628.280901864
1577,186077.54036008
1578,142760.006771269
1579,145328.880201852
1580,194170.464688853
1581,159837.129454064
1582,126525.048509723
1583,307680.233828375
1584,219825.535176494
1585,142034.550088321
1586,62427.0409448538
1587,100419.137337444
1588,151388.674671406
1589,97192.5381522267
1590,136257.022090872
1591,96399.1210338404
1592,114749.756438623
1593,123994.0305104
1594,131183.181746268
1595,113127.207113903
1596,233783.126765346
1597,195534.248779929
1598,225062.613059499
1599,169431.326943403
1600,172082.975918966
1601,60768.183618414
1602,107107.211810017
1603,78140.6116523603
1604,268195.043621736
1605,246978.454562534
1606,171702.776172523
1607,174509.79960007
1608,220811.948853602
1609,186200.231181909
1610,148975.112244917
1611,143916.9254863
1612,168663.497349912
1613,161242.931227677
1614,122580.344382706
1615,91096.5769560011
1616,77326.5390067748
1617,89269.331681481
1618,120627.504532006
1619,137603.233075263
1620,169867.527647495
1621,133061.598145895
1622,140240.746200833
1623,277890.584933415
1624,213560.283809534
1625,118200.744224465
1626,166540.835605419
1627,183705.362790608
1628,273665.69423503
1629,179163.14598443
1630,348279.80739962
1631,230333.255610222
1632,252412.169917698
1633,173271.171765368
1634,186795.978419109
1635,179888.303381901
1636,153226.233658565
1637,196613.646334903
1638,189541.302481484
1639,181365.965520947
1640,260197.003132448
1641,179782.200431554
1642,235575.975031274
1643,217780.842793788
1644,233587.352491035
1645,198779.00676367
1646,158166.502645991
1647,154219.091711952
1648,132368.538108683
1649,140320.202993444
1650,113082.005007429
1651,114047.228931349
1652,97463.951447041
1653,99487.1385734308
1654,146003.493824524
1655,141992.277492339
1656,144705.734389445
1657,149645.46312897
1658,146054.543543304
1659,117861.193063828
1660,151503.738996274
1661,439315.983260585
1662,387179.948851811
1663,368983.386612245
1664,495585.579016196
1665,294169.157617677
1666,322623.200127831
1667,355704.581012502
1668,327240.007033519
1669,297781.441636623
1670,330137.715152902
1671,264535.257952938
1672,421817.373523519
1673,294395.653203766
1674,243136.336296336
1675,196480.017414563
1676,197939.262418103
1677,225417.11098091
1678,450232.842685192
1679,385178.956949167
1680,336190.584871284
1681,242759.160278391
1682,312155.146763852
1683,187004.32620671
1684,177884.555643088
1685,175331.004860609
1686,173221.968893156
1687,172706.916044076
1688,192186.88917174
1689,193649.779809968
1690,198275.213959129
1691,187524.311287458
1692,256669.201750632
1693,173802.391387885
1694,181114.209942561
1695,162913.911229358
1696,270788.075438573
1697,167509.533876464
1698,347392.174457879
1699,323279.859357465
1700,251311.318265141
1701,275360.693391392
1702,246855.058139734
1703,252700.16963624
1704,276497.200231722
1705,232231.958791354
1706,393037.408963548
1707,208942.071978544
1708,202570.45220596
1709,266795.979949819
1710,221893.230703161
1711,261106.160126411
1712,254232.246683036
1713,262587.147090502
1714,226411.378401329
1715,208557.065534415
