"Id","SalePrice"
1461,115922.808393039
1462,160092.966636203
1463,182640.230119449
1464,198665.399937091
1465,196476.710093439
1466,168189.605353165
1467,174118.850308976
1468,164594.003353433
1469,190835.567897187
1470,120200.565646739
1471,193859.384003429
1472,96470.1648262985
1473,94361.2737633652
1474,147453.078895022
1475,112272.352988295
1476,349246.149906766
1477,243402.719191928
1478,291771.89324445
1479,285003.206662382
1480,446432.657524368
1481,334269.136641698
1482,221392.962663485
1483,177124.629204319
1484,171790.64021899
1485,195763.006773397
1486,197834.048712253
1487,313009.270749614
1488,229681.054150472
1489,189217.910806723
1490,230803.690716575
1491,196181.710987327
1492,92759.3871832091
1493,189904.160950551
1494,290570.515642855
1495,286961.074387209
1496,227832.987484285
1497,174022.411317568
1498,168615.770622188
1499,162032.201533842
1500,158209.933700806
1501,173968.53310967
1502,150475.479897917
1503,280413.629658481
1504,241034.309846387
1505,224612.725614159
1506,192786.928362801
1507,239750.910520094
1508,196723.147281439
1509,158090.666096093
1510,144020.012636914
1511,144978.034163755
1512,176291.285558164
1513,142608.375373652
1514,158558.008756836
1515,184113.024107173
1516,156720.706802375
1517,171646.707482787
1518,133907.673370888
1519,209561.774806854
1520,129387.519657434
1521,129024.463589922
1522,176261.235234735
1523,109574.759204668
1524,121999.715652561
1525,118355.346353371
1526,117851.225603543
1527,104519.182398341
1528,135270.685372358
1529,147872.195948999
1530,179768.12974371
1531,113992.985619732
1532,104474.373423015
1533,153778.793072638
1534,120588.853146094
1535,155782.342195144
1536,111709.940301674
1537,68872.2639100565
1538,159201.124964951
1539,192321.174060093
1540,97353.2427981526
1541,139440.64189165
1542,140237.695687118
1543,192912.160068601
1544,89468.2057802049
1545,115887.584973191
1546,136394.400996953
1547,134200.965006071
1548,135943.793942194
1549,119713.244521973
1550,136675.512614511
1551,115003.569764155
1552,135901.292742013
1553,150807.830748923
1554,120113.176187829
1555,168596.333571125
1556,89596.976648239
1557,104486.955748961
1558,95290.7920138268
1559,82248.9580772982
1560,142599.89922234
1561,130127.888844471
1562,132895.809594441
1563,122545.315113113
1564,162099.720585963
1565,149712.268409999
1566,234004.947818744
1567,77474.8807790745
1568,239631.544591522
1569,135982.472736273
1570,145130.77216774
1571,122954.06639707
1572,142776.108668918
1573,224712.141202466
1574,126485.140306627
1575,228103.05547398
1576,248546.288473092
1577,186153.334915493
1578,139287.535725938
1579,146506.977814156
1580,195570.823317479
1581,160214.123491735
1582,126216.914179675
1583,299418.406508001
1584,218852.026494195
1585,144805.65672306
1586,66099.562402352
1587,103198.781656204
1588,150364.427567769
1589,100786.947506618
1590,136013.885640399
1591,97232.0940275749
1592,118924.751638122
1593,124559.307362202
1594,125752.96952803
1595,114522.196718489
1596,228473.247447921
1597,192517.483465778
1598,218829.521049401
1599,171331.658956447
1600,171826.905688113
1601,65398.0155783267
1602,108881.847053792
1603,80967.5664294607
1604,263344.763343566
1605,244366.519216502
1606,167526.776891842
1607,167696.444105757
1608,225714.29675597
1609,180971.478363434
1610,149447.856577026
1611,141745.691623201
1612,167492.484229564
1613,163045.480168134
1614,126561.296088099
1615,93528.2721528885
1616,78883.6520817871
1617,90510.2808747873
1618,122801.968296704
1619,136170.112642118
1620,165820.775541216
1621,131750.793368438
1622,138857.962441139
1623,266236.784837584
1624,215312.709175002
1625,114700.728505533
1626,167727.340739632
1627,186458.99503779
1628,274237.070475786
1629,181377.383386838
1630,330878.930318241
1631,224677.74516182
1632,241651.540431174
1633,174933.946923484
1634,188527.371184465
1635,180121.007407127
1636,153206.071538594
1637,196827.184524098
1638,188615.522880612
1639,180117.029575591
1640,252125.29623418
1641,179244.419061322
1642,236404.4861156
1643,213916.760713982
1644,232960.2632797
1645,198325.462997841
1646,159733.513263525
1647,152555.664523405
1648,129649.6134642
1649,141567.741730958
1650,113571.173686956
1651,117796.576169619
1652,99697.8505778976
1653,101044.059958164
1654,145227.2075131
1655,140871.923776162
1656,142733.182168314
1657,148195.505163949
1658,146078.661774645
1659,117414.432967738
1660,153310.00766271
1661,422896.681376341
1662,370843.625186806
1663,355516.254022878
1664,460206.041216589
1665,287107.399445741
1666,317548.218367362
1667,351539.999809955
1668,322676.836219995
1669,294784.626355534
1670,324814.789046198
1671,264266.649481717
1672,400881.822643458
1673,291032.141467407
1674,237204.008933125
1675,198961.565402742
1676,200226.843558918
1677,225468.316151091
1678,433469.814791168
1679,370659.699584039
1680,321461.236876547
1681,238961.503816341
1682,305569.541954914
1683,185730.114013364
1684,181760.363433114
1685,177981.277468775
1686,179415.144476802
1687,173001.332498679
1688,193309.042764226
1689,194429.389800429
1690,202607.586869299
1691,191750.293715538
1692,255965.808188141
1693,174397.371723621
1694,182449.500096556
1695,162720.56718341
1696,264845.320449235
1697,167521.821110224
1698,333995.253315204
1699,310145.110601375
1700,248095.710905158
1701,270249.834141716
1702,237347.495119258
1703,248581.994380187
1704,273708.006406201
1705,237300.963078223
1706,384312.673943164
1707,203162.782017589
1708,198273.952811483
1709,261875.727601836
1710,223444.055890569
1711,267603.051937955
