"Id","SalePrice"
1461,118061.14404865
1462,164416.411809076
1463,189815.283547315
1464,186790.687339299
1465,196271.080154821
1466,164172.612395471
1467,170469.612182615
1468,161985.352315621
1469,190254.406915683
1470,127962.055743151
1471,201693.833187307
1472,96093.1205162404
1473,93029.1446225262
1474,155082.810680064
1475,114360.381838993
1476,380167.314975797
1477,246093.408834565
1478,282999.588267943
1479,280952.360728698
1480,491356.940624938
1481,363690.688544651
1482,208791.840408795
1483,173006.717289439
1484,171915.451157213
1485,187178.895485096
1486,200615.716647491
1487,340146.63140086
1488,231457.794891035
1489,193863.87161223
1490,220291.659452004
1491,191189.484161322
1492,84789.58935303
1493,193926.187194836
1494,291308.48236466
1495,296224.855565794
1496,230205.431850831
1497,183772.394635698
1498,171948.244554608
1499,160231.206640503
1500,151338.845443593
1501,164524.011602707
1502,161782.182483454
1503,293976.242229954
1504,243179.018805038
1505,224111.630919702
1506,193517.710298565
1507,242912.001059753
1508,194049.953154141
1509,159082.860544279
1510,144795.491363989
1511,143524.344622518
1512,183795.355000583
1513,137451.979070806
1514,181138.037202584
1515,189472.918105646
1516,152807.535581345
1517,157497.370144285
1518,144653.74468008
1519,213821.281730895
1520,133912.278123647
1521,133129.42229302
1522,168878.669864512
1523,114198.211843529
1524,125289.739094693
1525,123164.517742618
1526,124158.331463644
1527,102619.090198928
1528,130356.526631147
1529,149013.584978967
1530,170706.482144127
1531,104244.848003695
1532,107451.719584131
1533,150972.264111006
1534,119167.216522679
1535,156283.93701421
1536,113708.95951022
1537,66636.260855116
1538,164985.637042528
1539,200478.394431218
1540,84890.1599858359
1541,142472.225565205
1542,145491.325061898
1543,207526.305053034
1544,80565.0845575473
1545,110842.939861365
1546,125262.977177469
1547,136034.191988512
1548,135934.075500524
1549,116912.922523779
1550,142630.740553264
1551,121535.311453381
1552,133960.816224242
1553,158197.356637309
1554,117508.377492925
1555,166382.424837436
1556,81263.0436677014
1557,102665.880424081
1558,82661.9380633645
1559,84333.6279568739
1560,144097.626027596
1561,136168.271503037
1562,132454.178577491
1563,125480.104654539
1564,157483.402052418
1565,142697.679707028
1566,235446.243215335
1567,71021.6562814486
1568,230023.504280402
1569,148337.116249898
1570,140899.15137609
1571,119227.691914338
1572,147750.490960822
1573,246153.028067869
1574,121150.306278348
1575,212450.486055453
1576,222544.513977972
1577,193514.757475172
1578,139331.220738377
1579,138933.028122471
1580,198607.95727206
1581,152782.909428784
1582,132443.189354489
1583,327691.270033271
1584,229297.449281592
1585,144942.076605969
1586,74095.4211419265
1587,101739.452873975
1588,154358.473821706
1589,97701.8254262388
1590,134264.194068626
1591,100026.674741939
1592,112614.986364059
1593,128105.159698064
1594,134011.544557696
1595,117856.179765737
1596,244458.127706363
1597,192568.491336497
1598,202306.435358884
1599,167682.261034295
1600,171035.162509083
1601,59710.8861561827
1602,108979.711128099
1603,87954.0784767321
1604,271688.663775051
1605,243880.174796462
1606,164803.377755058
1607,166992.056237457
1608,224154.167127637
1609,184780.963610701
1610,147599.517077651
1611,140383.839161893
1612,161994.621457019
1613,159178.316798544
1614,121744.932545278
1615,92672.9098580574
1616,76977.1280553671
1617,89404.8673815298
1618,123433.910125002
1619,140956.808715754
1620,178739.747777558
1621,133227.854299838
1622,140135.710447897
1623,283121.874596587
1624,205368.284847642
1625,124192.555690563
1626,159975.609480002
1627,178125.107264216
1628,272252.536945318
1629,172233.646934653
1630,356130.474629838
1631,210749.946062755
1632,242012.517277505
1633,175193.366046448
1634,193650.079957415
1635,177527.647720431
1636,147086.34888829
1637,191692.836302412
1638,201022.113124195
1639,179464.815055698
1640,282226.333797713
1641,175103.501453619
1642,227424.534469979
1643,221082.791799798
1644,237162.105564228
1645,187525.163308901
1646,155461.003824928
1647,154893.911543538
1648,135237.125753224
1649,135374.938205217
1650,120558.929204777
1651,117460.535598536
1652,98934.8012679601
1653,99211.1649150701
1654,155953.409398606
1655,159673.968813197
1656,148842.156374785
1657,155815.598762209
1658,151565.46553372
1659,127128.725243672
1660,148557.541329681
1661,450104.814583138
1662,422082.956600233
1663,390144.826889527
1664,514491.942364597
1665,297324.128111036
1666,319689.678184104
1667,351156.299820303
1668,333797.039681453
1669,295156.668435486
1670,344342.647685199
1671,268778.319343212
1672,480750.24829812
1673,287429.044776952
1674,239650.331473652
1675,182713.388105922
1676,187759.587403812
1677,217666.014831834
1678,491406.614152045
1679,421503.30971796
1680,360324.304362598
1681,244034.65832382
1682,313543.39615095
1683,180669.981188372
1684,183799.73707556
1685,169147.039867473
1686,171596.370405818
1687,169272.747971894
1688,191647.504154819
1689,191242.367899073
1690,196349.523696741
1691,182382.266782716
1692,258089.441849396
