"Id","SalePrice"
1461,115827.993272434
1462,163464.643527292
1463,182912.366961147
1464,195162.818043115
1465,200626.827112176
1466,166970.219359435
1467,173184.357389333
1468,162535.076292592
1469,192591.260506285
1470,121158.115495011
1471,193485.095638498
1472,94234.0988629994
1473,92137.190630657
1474,146376.786618855
1475,110132.835755415
1476,363498.315008609
1477,254723.658090983
1478,293180.459049117
1479,289026.749879904
1480,466946.66232233
1481,341888.850078064
1482,219832.657705468
1483,178313.849008498
1484,167554.701997865
1485,190769.744430692
1486,196565.525727563
1487,329008.460066707
1488,234398.697515602
1489,195677.843907239
1490,233829.804661854
1491,196618.388026426
1492,89966.6725404382
1493,187230.299558735
1494,300386.275728562
1495,293191.756215924
1496,230646.491217382
1497,178560.484739404
1498,168781.843567145
1499,161204.803352937
1500,158036.201416081
1501,174997.880369637
1502,147286.328088027
1503,295507.234010534
1504,243358.654326267
1505,225445.659301702
1506,195322.400336562
1507,243476.904197154
1508,197788.508114403
1509,158562.097326425
1510,145166.030536849
1511,146620.693111199
1512,178711.705105575
1513,143690.009710457
1514,161220.911128672
1515,188155.506618134
1516,154409.285725854
1517,169520.203015981
1518,134484.647515486
1519,211206.092556203
1520,130451.11238006
1521,131011.193128829
1522,175268.273899257
1523,111325.606775393
1524,124362.206860202
1525,118416.430456083
1526,117694.055625486
1527,103988.131432639
1528,134437.442246956
1529,152106.643558295
1530,181833.728311099
1531,108280.725646409
1532,102392.428463903
1533,158349.899493119
1534,120908.82905951
1535,152809.085493852
1536,110492.903216124
1537,64677.2322803147
1538,157210.092214628
1539,194751.07156692
1540,93911.304544374
1541,141081.17488612
1542,142646.797259146
1543,198402.49160112
1544,86959.037091998
1545,114637.986311425
1546,134129.890686797
1547,136197.881264252
1548,139502.115843389
1549,120852.972627984
1550,137458.996709809
1551,111812.113432225
1552,136783.651721512
1553,154217.178912388
1554,118308.776826737
1555,167942.64134544
1556,87859.6344408363
1557,105890.834641156
1558,91298.9027032304
1559,78914.1980348257
1560,139188.996418794
1561,131877.274852606
1562,131410.996802808
1563,122207.336173398
1564,162858.351549568
1565,146679.671164705
1566,241629.39297862
1567,73879.5099957393
1568,242475.632843314
1569,135689.727466202
1570,139080.602878402
1571,121563.47802391
1572,143375.954464777
1573,228141.994949547
1574,127059.808413431
1575,229838.154046993
1576,249269.463386479
1577,185432.732252477
1578,140017.12669794
1579,147723.81328601
1580,194059.369282278
1581,159443.803438805
1582,126853.114638503
1583,307792.624010264
1584,220092.63513688
