"Id","SalePrice"
1461,116199.964476276
1462,150047.741824665
1463,181763.42085199
1464,208893.216794456
1465,184115.521197201
1466,171998.594590687
1467,177422.541337602
1468,170814.777408366
1469,185377.19754462
1470,117082.185656445
1471,194904.030596507
1472,103274.325497765
1473,100889.67530206
1474,150503.767028021
1475,118852.83056162
1476,306794.683975455
1477,209892.476567963
1478,286546.112877841
1479,272500.6063346
1480,384583.683643002
1481,311132.755909854
1482,225968.253134779
1483,173871.781331919
1484,184397.904619756
1485,210275.348430056
1486,201251.720575943
1487,265245.968384334
1488,215501.180060278
1489,169736.689774362
1490,221296.68795874
1491,194804.798633201
1492,101216.278467255
1493,197938.397170233
1494,260346.202017055
1495,267675.562163154
1496,219208.394539079
1497,160621.954936069
1498,168351.71565523
1499,164406.847305025
1500,158926.52106768
1501,170990.964911572
1502,160178.954693956
1503,235263.31500096
1504,234435.523258229
1505,221893.270608615
1506,185593.891199647
1507,227859.160897269
1508,193380.267241914
1509,157076.169405769
1510,140788.606688348
1511,140036.04760863
1512,168637.09887568
1513,139877.34810004
1514,150760.907968347
1515,173204.821099141
1516,163491.552539972
1517,177872.006102928
1518,132129.308402801
1519,204863.796853749
1520,126173.810976888
1521,123193.533492727
1522,179094.655440253
1523,104114.09909356
1524,115217.977521906
1525,118103.486186949
1526,118283.835365787
1527,106080.729347854
1528,138200.535786407
1529,135204.241847623
1530,174464.757063221
1531,131959.558311581
1532,110692.302612811
1533,139949.401266105
1534,120159.94142132
1535,164037.863362616
1536,115425.618642777
1537,80917.3628018991
1538,165908.346985791
1539,185736.60492051
1540,107607.387684402
1541,135356.864907536
1542,133027.637609966
1543,176440.169335506
1544,97001.8928467551
1545,119324.152234244
1546,143034.34748908
1547,129108.669636129
1548,125602.703672299
1549,116392.1689877
1550,134093.875206547
1551,124385.999045855
1552,132891.70778064
1553,140916.083252997
1554,125848.741251033
1555,170192.813626367
1556,96035.3120992435
1557,100473.05712213
1558,107334.758041428
1559,91673.7225553697
1560,152661.876426045
1561,124779.025979136
1562,136940.001601188
1563,123424.61093107
1564,159681.88741162
1565,158140.640154422
1566,212061.02457755
1567,88190.6007309761
1568,230645.372794851
1569,136195.544872468
1570,162689.769298945
1571,126682.621356023
1572,141148.901082608
1573,214174.347350533
1574,124744.045308933
1575,222025.78046852
1576,246116.175105016
1577,188260.911433647
1578,137816.614397852
1579,142813.945439982
1580,200113.933509539
1581,162759.447937549
1582,124371.646402334
1583,274110.602975706
1584,214775.078074312
1585,155364.813396701
1586,70761.3680284459
1587,113194.704335726
1588,142149.623366988
1589,109244.01624117
1590,140703.373285228
1591,96048.7762453523
1592,130340.24203344
1593,131202.381548392
1594,99177.96055869
1595,115765.269089018
1596,211967.207297554
1597,180688.590581356
1598,199652.815128002
1599,182314.271546875
1600,183056.108543248
1601,75152.3741901756
1602,114090.661513276
1603,97396.7794381371
1604,246459.802337613
1605,244038.847492323
1606,164429.426700025
1607,160403.208327667
1608,229656.138006306
1609,170538.719495284
1610,145795.786119174
1611,141163.708968291
1612,164720.413545439
1613,164178.092339063
1614,135995.407556238
1615,102341.529105125
1616,85350.5140800655
1617,97068.3364899528
1618,128429.933633818
1619,134669.552826674
1620,156256.96238259
1621,130479.285939008
1622,141320.902871256
1623,257576.272565187
1624,225709.370400462
1625,110901.729130369
1626,172862.73916194
1627,195253.41656849
1628,276975.385944184
1629,193705.861080283
1630,272437.203765276
1631,204224.557806164
1632,212447.446948609
1633,186780.533778852
1634,198131.034989975
1635,188553.96837232
1636,162632.372795818
1637,193279.59915382
1638,196291.670890531
1639,177044.268127821
1640,234170.289722172
1641,182780.137687651
1642,236393.001904652
1643,211880.705744846
1644,235800.832556129
1645,187745.442078478
1646,172296.896645589
1647,155672.416758323
1648,123745.661309361
1649,146989.592719739
1650,115383.356257708
1651,124293.151333482
1652,106880.108621712
1653,107437.271729265
1654,150634.581112026
1655,142568.591461226
1656,148934.166420328
1657,149545.456488021
1658,156407.095840934
1659,120110.103608854
1660,162121.352893473
1661,383156.312238854
1662,312745.734672947
1663,324441.442381955
1664,398844.549113246
1665,270509.721694898
1666,301345.166582653
1667,328843.95721229
1668,306746.704245105
1669,291731.064970386
1670,305200.463847319
1671,251265.906063597
1672,339545.7453715
1673,272175.434710239
1674,221199.628564697
1675,204122.527114996
1676,203020.585688952
1677,225078.914821412
1678,385580.74788222
1679,328537.076268502
1680,283522.306485441
1681,234925.664472354
1682,295543.116336774
1683,187260.312700558
1684,196256.480760148
1685,190547.65948663
1686,201351.356173442
1687,184305.076265019
1688,203747.555106777
1689,203288.144871976
1690,221265.877538485
1691,209943.325668671
1692,259729.69540457
1693,183776.776163251
1694,191914.167146656
1695,168889.460911014
1696,245415.845951437
1697,171133.873647394
1698,299043.996015447
1699,280521.045554787
1700,241618.168994575
1701,260886.037002006
1702,212841.880687834
1703,236560.564620767
1704,264515.420972009
1705,252678.141043177
1706,346370.497175495
1707,185768.314296072
1708,181435.405338675
1709,249145.825291668
1710,227400.244206248
1711,272334.595628996
1712,230706.089902133
1713,246908.200524554
1714,204016.850617938
1715,195031.210550791
1716,172812.300966936
1717,181989.2537537
1718,130802.71873629
1719,197200.369240825
1720,219041.215588247
1721,163703.894297092
1722,126155.64264792
1723,160958.692971603
1724,183150.578478324
1725,230554.986716335
1726,194193.428022302
1727,150866.333211144
1728,182958.895583718
1729,160723.392797099
1730,135014.702890732
1731,120792.437204983
1732,132726.041214442
1733,111457.639116293
1734,122186.932014492
1735,145302.052703673
1736,117167.188443971
1737,258028.654090994
1738,250294.428778045
1739,198976.696366606
1740,198907.446397771
1741,193370.677546401
1742,164650.523492271
1743,177986.205058411
1744,316247.952625919
1745,177703.980239168
1746,203173.793343227
1747,208487.40985744
1748,205866.161849412
1749,157191.707298121
1750,134844.332161792
1751,252110.565936816
1752,116423.808350575
1753,135894.801213743
1754,203755.327607439
1755,175456.376043277
1756,127035.526324044
1757,121894.335191837
1758,141504.449533865
1759,161600.84207655
1760,170642.351628588
1761,155864.346311815
1762,168880.280424692
1763,186354.049095974
1764,121487.567930252
1765,147892.592346427
1766,181168.270396783
1767,211538.885403694
1768,140143.061051205
1769,172003.023475045
1770,154710.406426993
1771,121600.467581572
1772,128368.585645827
1773,131565.117022574
1774,146139.20581068
1775,139205.708910574
1776,118147.984310949
1777,109140.819450445
1778,141963.615189801
1779,102590.713217855
1780,184929.577525854
1781,126307.205666644
1782,91669.7884304264
1783,144709.764264337
1784,111240.903475802
1785,124163.423052352
1786,131401.856107283
1787,169203.024112359
1788,72442.6034292959
1789,108134.408627094
1790,91088.0056545774
1791,177647.046862815
1792,142956.479619586
1793,129663.068956076
1794,159103.646615779
1795,131129.454332635
1796,134971.703881076
1797,125726.381686651
1798,117584.381943411
1799,118709.419987345
1800,133051.236600632
1801,123793.465829608
1802,134900.669665741
1803,141830.99785899
1804,149898.280284843
1805,139478.392814382
1806,128221.763486368
1807,144009.015961076
1808,125109.684303528
1809,124220.984363999
1810,144120.439919411
1811,96003.2622047283
1812,97133.3434967213
1813,125150.735015862
1814,93802.3366318341
1815,58270.9744277722
1816,103994.224698505
1817,111715.594513616
1818,150182.742686697
1819,143442.379622772
1820,89675.5604566565
1821,117324.958777167
1822,144579.821002716
1823,69141.7637314647
1824,135685.529912361
1825,144004.758555313
1826,116106.694080999
1827,109329.167094208
1828,131573.649277796
1829,114670.211263026
1830,136060.270683251
1831,141271.314698821
1832,87502.7104841921
1833,133165.1034269
1834,129166.675772853
1835,130296.246502327
1836,113500.617961767
1837,96261.5217732861
1838,139390.230444148
1839,102169.311707671
1840,150929.076778066
1841,144638.984509145
1842,101585.201078027
1843,140893.239136452
1844,149528.771152577
1845,146092.663908299
1846,162751.221511674
1847,167234.938894946
1848,50851.318930307
1849,87823.3236736576
1850,115359.260420654
1851,165108.882280174
1852,135473.35090359
1853,147125.490115343
1854,170223.979714538
1855,151597.557719174
1856,235218.895007891
1857,127530.296845544
1858,115614.447390052
1859,107693.419630072
1860,160384.240869107
1861,107905.610379365
1862,300928.172131095
1863,294335.319066039
1864,294385.568661036
1865,305326.228468744
